avalicao,ex1,ex2,ex3,ex4,ex5,ex6,ex7,ex8,ex9,ex10
430,38493,37356,38125,38076,38141,37523,37513,37759,37494,38231
431,38493,37356,38125,38076,38141,37523,37513,37759,37494,38231
432,38493,37356,38125,38076,38141,37719,37513,37759,37494,38528
433,38493,37356,38125,38076,38141,37719,37513,37759,37494,38528
434,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
435,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
436,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
437,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
438,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
439,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
440,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
441,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
442,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
443,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
444,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
445,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
446,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
447,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
448,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
449,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
450,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
451,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
452,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
453,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
454,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
455,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
456,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
457,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
458,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
459,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
460,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
461,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
462,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
463,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
464,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
465,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
466,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
467,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
468,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
469,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
470,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
471,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
472,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
473,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
474,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
475,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
476,38493,37356,38125,38076,38141,37719,37513,37759,38757,38528
477,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
478,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
479,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
480,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
481,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
482,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
483,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
484,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
485,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
486,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
487,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
488,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
489,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
490,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
491,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
492,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
493,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
494,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
495,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
496,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
497,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
498,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
499,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
500,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
501,38493,37356,38125,38076,38141,37719,37826,37759,38757,38528
502,38848,37356,38125,38076,38141,37719,37826,37759,38757,38528
503,38848,37356,38125,38076,38141,37719,37826,37759,38757,38528
504,38848,37356,38125,38076,38141,37719,37826,37759,38757,38528
505,38848,37356,38125,38076,38141,37719,37826,37759,38757,38528
506,38848,37356,38125,38076,38141,37719,37826,37759,38757,38528
507,38848,37356,38125,38076,38141,37719,37826,37759,38757,38528
508,38848,37356,38125,38076,38141,37719,37826,37759,38757,38528
509,38848,37356,38125,38076,38141,37719,37826,37759,38757,38528
510,38848,37356,38125,38076,38141,37719,37826,37759,38757,38528
511,38848,37356,38125,38076,38141,37753,37826,37759,38757,38528
512,38848,37356,38125,38076,38141,37753,37826,37759,38757,38528
513,38848,37356,38125,38076,38141,37753,37826,37759,38757,38528
514,38848,37356,38125,38076,38141,37753,37826,37759,38757,38528
515,38848,37356,38125,38076,38141,37753,37826,38595,38757,38528
516,38848,37356,38125,38076,38141,37753,37826,38595,38757,38528
517,38848,37356,38125,38076,38501,37867,37826,38595,38757,38528
518,38848,37356,38125,38076,38501,37867,37826,38595,38757,38528
519,38848,37356,38125,38076,38501,37867,37826,38595,38757,38528
520,38848,37356,38125,38076,38501,37867,37826,38595,38757,38528
521,38848,37356,38125,38076,38501,37867,37826,38595,38757,38528
522,38848,37356,38125,38076,38501,37867,37826,38595,38757,38528
523,38848,37356,38125,38076,38501,37867,37826,38595,38757,38528
524,38848,37356,38125,38076,38501,37867,37826,38595,38757,38528
525,38848,37356,38125,38076,38501,37867,37826,38595,38757,38528
526,38848,37356,38125,38076,38501,37867,37826,38595,38757,38528
527,38848,37356,38125,38076,38501,37867,37826,38595,38757,38528
528,38848,37356,38125,38076,38501,37867,37826,38595,38757,38528
529,38848,37356,38125,38076,38501,37867,37826,38595,38757,38528
530,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
531,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
532,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
533,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
534,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
535,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
536,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
537,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
538,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
539,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
540,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
541,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
542,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
543,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
544,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
545,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
546,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
547,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
548,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
549,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
550,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
551,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
552,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
553,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
554,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
555,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
556,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
557,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
558,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
559,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
560,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
561,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
562,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
563,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
564,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
565,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
566,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
567,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
568,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
569,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
570,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
571,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
572,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
573,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
574,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
575,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
576,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
577,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
578,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
579,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
580,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
581,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
582,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
583,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
584,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
585,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
586,38848,38478,38125,38076,38501,37867,37826,38595,38757,38528
587,38848,38478,38161,38076,38501,37867,37826,38595,38757,38528
588,38848,38478,38161,38076,38501,37867,37826,38595,38757,38528
589,38848,38478,38161,38076,38501,37867,37826,38595,38757,38528
590,38848,38478,38161,38076,38501,37867,37826,38595,38757,38528
591,38848,38478,38161,38076,38501,37867,37826,38595,38757,38528
592,38848,38478,38161,38076,38501,37867,37826,38595,38757,38528
593,38848,38478,38161,38076,38501,37867,37826,38595,38757,38528
594,38848,38478,38161,38076,38501,37867,37826,38595,38757,38528
595,38848,38478,38161,38076,38501,37867,37826,38595,38757,38528
596,38848,38478,38161,38076,38501,37867,37826,38595,38757,38528
597,38848,38478,38161,38076,38501,37867,37826,38595,38757,38528
598,38848,38478,38161,38076,38501,37867,37826,38595,38757,38528
599,38848,38478,38161,38076,38501,37867,37826,38595,38757,38528
600,38848,38478,38161,38076,38501,37924,37826,38595,38757,38528
601,38848,38478,38161,38076,38501,37924,37826,38595,38757,38528
602,38848,38478,38161,38076,38501,37924,37826,38595,38757,38528
603,38848,38478,38161,38076,38501,37924,37826,38595,38757,38528
604,38848,38478,38161,38076,38501,37924,37826,38595,38757,38528
605,38848,38478,38161,38076,38501,37924,37826,38595,38757,38528
606,38848,38478,38161,38076,38501,37924,37826,38595,38757,38528
607,38848,38478,38161,38076,38501,37924,37826,38595,38757,38528
608,38848,38478,38161,38076,38501,37924,37826,38595,38757,38528
609,38848,38478,38161,38076,38501,37924,37917,38595,38757,38528
610,38848,38478,38161,38076,38501,37924,37917,38595,38757,38528
611,38848,38478,38161,38076,38501,37924,37917,38595,38757,38528
612,38848,38478,38161,38076,38501,37924,37917,38595,38757,38528
613,38848,38478,38161,38076,38501,37924,37917,38595,38757,38528
614,38848,38478,38161,38076,38501,37924,37917,38595,38757,38528
615,38848,38478,38161,38076,38871,37924,37917,38595,38757,38528
616,38848,38478,38161,38076,38871,37924,38879,38595,38757,38528
617,38848,38478,38161,38076,38871,37924,38879,38595,38757,38528
618,38848,38478,38161,38076,38871,37924,38879,38595,38757,38528
619,38848,38478,38161,38076,38871,37924,38879,38595,38757,38528
620,38848,38478,38161,38076,38871,37924,38879,38595,38757,38528
621,38848,38818,38161,38076,38871,37924,38879,38595,38757,38528
622,38848,38818,38161,38076,38871,37924,38879,38595,38757,38528
623,38848,38818,38161,38076,38871,37924,38879,38595,38757,38528
624,38848,38818,38161,38076,38871,37924,38879,38595,38757,38528
625,38848,38818,38161,38076,38871,37924,38879,38595,38757,38528
626,38848,38818,38161,38076,38871,37924,38879,38595,38757,38528
627,38848,38818,38161,38076,38871,37924,38879,38595,38757,38528
628,38848,38818,38161,38076,38871,37924,38879,38595,38757,38528
629,38848,38818,38161,38076,38871,37924,38879,38595,38757,38528
630,38848,38818,38161,38076,38871,37924,38879,38595,38757,38528
631,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
632,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
633,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
634,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
635,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
636,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
637,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
638,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
639,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
640,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
641,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
642,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
643,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
644,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
645,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
646,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
647,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
648,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
649,38848,38818,38161,38076,38871,38151,38879,38595,38757,38528
650,38848,38818,38161,38076,38871,38326,38879,38595,38757,38528
651,38848,38818,38161,38076,38871,38326,38879,38595,38757,38528
652,38848,38818,38161,38076,38871,38326,38879,38595,38757,38528
653,38848,38818,38161,38076,38871,38326,38879,38595,38757,38528
654,38848,38818,38161,38076,38871,38326,38879,38595,38757,38528
655,38848,38818,38161,38076,38871,38326,38879,38595,38757,38528
656,38848,38818,38328,38076,38871,38326,38879,38595,38757,38528
657,38848,38818,38328,38076,38871,38326,38879,38595,38757,38528
658,38848,38818,38328,38076,38871,38326,38879,38595,38757,38528
659,38848,38818,38328,38076,38871,38326,38879,38595,38757,38528
660,38848,38818,38328,38076,38871,38326,38879,38595,38757,38528
661,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
662,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
663,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
664,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
665,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
666,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
667,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
668,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
669,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
670,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
671,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
672,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
673,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
674,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
675,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
676,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
677,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
678,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
679,38848,38818,38328,38076,38871,38326,38879,38595,38757,38586
680,38848,38818,38328,38076,38871,38326,38879,38595,38757,39093
681,38848,38818,38328,38076,38871,38326,38879,38595,38757,39093
682,38848,38818,38328,38076,38871,38326,38879,38595,38757,39093
683,38848,38818,38328,38076,38871,38326,38879,38595,38757,39093
684,38848,38818,38328,38076,38871,38326,38879,38595,38757,39093
685,38848,38818,38328,38076,38871,38326,38879,38595,38757,39093
686,38848,38818,38328,38076,38871,38326,38879,38595,38757,39462
687,38848,38818,38328,38076,38871,38326,38879,38595,38757,39462
688,38848,38818,38328,38076,38871,38326,38879,38595,38757,39462
689,38848,38818,38328,38076,38871,38326,38879,38595,38757,39462
690,38848,38818,38328,38076,38871,38326,38879,38595,38757,39462
691,38848,38818,38328,38076,38871,38326,38879,38595,38757,39462
692,38848,38818,38328,38076,38871,38326,38879,38595,38757,39462
693,38848,38818,38328,38076,38871,38326,38879,38595,38757,39462
694,38848,38818,38328,38076,38871,38326,38879,38595,38757,39462
695,38848,38818,38328,38076,38871,38326,38879,38595,38757,39462
696,38848,38818,38328,38095,38871,38326,38879,38595,38757,39462
697,38848,38818,38328,38095,38871,38326,38879,38595,38757,39462
698,38848,38818,38328,38095,38871,38326,38879,38595,38757,39462
699,38848,38818,38328,38095,38871,38326,38879,38595,38757,39462
700,38848,38818,38328,38095,38871,38326,38879,38595,38757,39462
701,38848,38818,38328,38095,38871,38326,38879,38595,38757,39462
702,38848,38818,38328,38095,38871,38326,38879,38595,38757,39462
703,38848,38818,38328,38095,38871,38326,38879,38595,38757,39462
704,38848,38818,38328,38095,38871,38326,38879,38595,38757,39660
